Region,State,Pincode,Year,Quarter,Total_transaction_count,Total_transaction_amount
Central Region,Uttar Pradesh,201318,2022,Q1,5596873,7902989227.013297
Central Region,Uttar Pradesh,201009,2022,Q1,5241638,7700103807.717194
Central Region,Uttar Pradesh,201102,2022,Q1,4774119,8400619969.323137
Central Region,Uttar Pradesh,201308,2022,Q1,4453303,5374686911.060018
Central Region,Uttar Pradesh,201304,2022,Q1,4208815,5002058162.368197
Central Region,Uttar Pradesh,247001,2022,Q1,4036667,8074784575.0359955
Central Region,Uttar Pradesh,226004,2022,Q2,69083808,115329604877.16333
Central Region,Uttar Pradesh,201301,2022,Q2,23997095,29375497406.520893
Central Region,Uttar Pradesh,250001,2022,Q2,13183697,21216819553.774345
Central Region,Uttar Pradesh,201307,2022,Q2,7569347,8218510660.631851
Central Region,Uttar Pradesh,201318,2022,Q2,7160121,9477752466.092012
Central Region,Uttar Pradesh,201009,2022,Q2,6417120,9058665494.363823
Central Region,Uttar Pradesh,201308,2022,Q2,5838704,6577636191.091028
Central Region,Uttar Pradesh,201102,2022,Q2,5568850,9696475683.571627
Central Region,Uttar Pradesh,201304,2022,Q2,5353515,6025857678.4076605
Central Region,Uttar Pradesh,201306,2022,Q2,5039932,5121347604.797944
Central Region,Uttar Pradesh,226020,2022,Q3,63023875,91465754907.13475
Central Region,Uttar Pradesh,201301,2022,Q3,34816192,40251728597.48327
Central Region,Uttar Pradesh,221010,2022,Q3,29209442,42384932202.76035
Central Region,Uttar Pradesh,250001,2022,Q3,15842078,23280765327.41795
Central Region,Uttar Pradesh,208002,2022,Q3,12318362,18094810297.75654
Central Region,Uttar Pradesh,244001,2022,Q3,10865123,17123643114.00892
Central Region,Uttar Pradesh,282003,2022,Q3,10813347,15667259751.67314
Central Region,Uttar Pradesh,226004,2022,Q3,8600161,13870057037.60291
Central Region,Uttar Pradesh,201307,2022,Q3,7909747,8347080350.370436
Central Region,Uttar Pradesh,201318,2022,Q3,7606075,9685236073.93831
Central Region,Uttar Pradesh,226020,2022,Q4,105929627,163113420102.871
Central Region,Uttar Pradesh,201301,2022,Q4,33671921,38768881713.772354
Central Region,Uttar Pradesh,221010,2022,Q4,23309322,35511764837.56974
Central Region,Uttar Pradesh,250001,2022,Q4,19063494,28215789223.782074
Central Region,Uttar Pradesh,208002,2022,Q4,18894357,29515335887.416653
Central Region,Uttar Pradesh,201002,2022,Q4,11232475,17146057743.224823
Central Region,Uttar Pradesh,246701,2022,Q4,11100036,15809205716.361408
Central Region,Uttar Pradesh,211002,2022,Q4,11028668,14680070032.600485
Central Region,Uttar Pradesh,282003,2022,Q4,9909363,15539150065.180435
Central Region,Uttar Pradesh,202001,2022,Q4,9488487,15746829112.881413
Northern Region,Uttarakhand,263153,2018,Q1,97382,90201594.16207603
Northern Region,Uttarakhand,248001,2018,Q1,89373,151056853.48546153
Northern Region,Uttarakhand,247667,2018,Q1,84761,114135232.85621357
Northern Region,Uttarakhand,249403,2018,Q1,64372,83829311.6419271
Northern Region,Uttarakhand,263139,2018,Q1,56578,67293204.08974159
Northern Region,Uttarakhand,244713,2018,Q1,41954,46438732.49565414
Northern Region,Uttarakhand,248007,2018,Q1,34139,43524840.733559445
Northern Region,Uttarakhand,263148,2018,Q1,29444,24621352.16902392
Northern Region,Uttarakhand,262308,2018,Q1,23069,15733801.213291261
Northern Region,Uttarakhand,249205,2018,Q1,22392,27641640.01316791
Northern Region,Uttarakhand,248001,2018,Q2,124628,261465699.4827249
Northern Region,Uttarakhand,263153,2018,Q2,122862,145063523.32861927
Northern Region,Uttarakhand,247667,2018,Q2,101106,177304303.07840964
Northern Region,Uttarakhand,249403,2018,Q2,86805,134656009.67115256
Northern Region,Uttarakhand,263139,2018,Q2,73076,120629942.10377908
Northern Region,Uttarakhand,244713,2018,Q2,56107,79928844.49611677
Northern Region,Uttarakhand,248007,2018,Q2,47627,81577284.76826127
Northern Region,Uttarakhand,263148,2018,Q2,36708,44040057.21188532
Northern Region,Uttarakhand,249404,2018,Q2,29920,50908110.627762645
Northern Region,Uttarakhand,247663,2018,Q2,28202,36267487.3274291
Northern Region,Uttarakhand,263153,2018,Q3,183820,224233979.6017964
Northern Region,Uttarakhand,248001,2018,Q3,158956,356760440.1842811
Northern Region,Uttarakhand,247667,2018,Q3,124339,232484536.92244333
Northern Region,Uttarakhand,263145,2018,Q3,120274,74363964.82594573
Northern Region,Uttarakhand,249403,2018,Q3,109385,182498465.54637405
Northern Region,Uttarakhand,263139,2018,Q3,86005,149727880.2296328
Northern Region,Uttarakhand,244713,2018,Q3,72088,127174045.62258382
Northern Region,Uttarakhand,248007,2018,Q3,59787,118593347.2172061
Northern Region,Uttarakhand,263148,2018,Q3,58934,70367905.67486309
Northern Region,Uttarakhand,262308,2018,Q3,43498,49878965.83101928
Northern Region,Uttarakhand,263153,2018,Q4,264519,332056289.2598503
Northern Region,Uttarakhand,248001,2018,Q4,228070,531252052.3356142
Northern Region,Uttarakhand,249403,2018,Q4,188152,282389949.0643258
Northern Region,Uttarakhand,247667,2018,Q4,172480,333078596.2365861
Northern Region,Uttarakhand,263139,2018,Q4,127656,239149003.2511149
Northern Region,Uttarakhand,244713,2018,Q4,103256,177882262.30915678
Northern Region,Uttarakhand,248007,2018,Q4,91720,177206887.0064362
Northern Region,Uttarakhand,263148,2018,Q4,71463,93219529.94423802
Northern Region,Uttarakhand,263145,2018,Q4,68440,59299289.998246826
Northern Region,Uttarakhand,247663,2018,Q4,65444,109331823.49106589
Northern Region,Uttarakhand,263153,2019,Q1,657220,469316163.73215765
Northern Region,Uttarakhand,249403,2019,Q1,436576,380263703.0443683
Northern Region,Uttarakhand,248001,2019,Q1,401304,766526622.6810005
Northern Region,Uttarakhand,247667,2019,Q1,258438,414424066.08344054
Northern Region,Uttarakhand,263139,2019,Q1,196891,287655293.505677
Northern Region,Uttarakhand,244713,2019,Q1,192243,230235635.48656127
Northern Region,Uttarakhand,263453,2019,Q1,184728,99380937.81047675
Northern Region,Uttarakhand,263148,2019,Q1,163563,131758081.11330816
Northern Region,Uttarakhand,262403,2019,Q1,141086,60373512.59702644
Northern Region,Uttarakhand,248007,2019,Q1,135145,202736424.67337495
Northern Region,Uttarakhand,248001,2019,Q2,620613,1256102664.8193617
Northern Region,Uttarakhand,263153,2019,Q2,326088,421199215.3932806
Northern Region,Uttarakhand,247667,2019,Q2,290332,539348600.2428769
Northern Region,Uttarakhand,249403,2019,Q2,235916,360098393.4847477
Northern Region,Uttarakhand,248007,2019,Q2,190087,257515796.90672636
Northern Region,Uttarakhand,263139,2019,Q2,182828,334077367.5765989
Northern Region,Uttarakhand,244713,2019,Q2,123414,232629349.89156544
Northern Region,Uttarakhand,248011,2019,Q2,93449,109753782.67832175
Northern Region,Uttarakhand,263148,2019,Q2,87402,137273062.0732267
Northern Region,Uttarakhand,247661,2019,Q2,86399,132475659.08880918
Northern Region,Uttarakhand,248001,2019,Q3,767605,1540174244.947864
Northern Region,Uttarakhand,247667,2019,Q3,417517,735593346.416783
Northern Region,Uttarakhand,248007,2019,Q3,279515,320185424.72309196
Northern Region,Uttarakhand,263153,2019,Q3,276611,437951603.90910804
Northern Region,Uttarakhand,249403,2019,Q3,234449,386647801.84262353
Northern Region,Uttarakhand,263139,2019,Q3,224088,380462248.6742516
Northern Region,Uttarakhand,244713,2019,Q3,142259,253236589.5388602
Northern Region,Uttarakhand,249402,2019,Q3,118343,134431443.06880024
Northern Region,Uttarakhand,248171,2019,Q3,111154,183256404.28404242
Northern Region,Uttarakhand,248011,2019,Q3,109599,127911090.17625391
Northern Region,Uttarakhand,248001,2019,Q4,1059516,2100745455.8652391
Northern Region,Uttarakhand,247667,2019,Q4,537593,946481136.4974899
Northern Region,Uttarakhand,248007,2019,Q4,461764,424535745.1600379
Northern Region,Uttarakhand,263153,2019,Q4,315214,526190855.4338092
Northern Region,Uttarakhand,263139,2019,Q4,279153,514366549.28830165
Northern Region,Uttarakhand,249403,2019,Q4,268816,457848608.2643629
Northern Region,Uttarakhand,248011,2019,Q4,195689,171960468.9592616
Northern Region,Uttarakhand,244713,2019,Q4,182713,346605558.12948835
Northern Region,Uttarakhand,248171,2019,Q4,153580,220379870.46129566
Northern Region,Uttarakhand,248008,2019,Q4,142759,266341887.0357869
Northern Region,Uttarakhand,248001,2020,Q1,1786332,3988026320.4777536
Northern Region,Uttarakhand,248007,2020,Q1,456777,423121359.7891923
Northern Region,Uttarakhand,248008,2020,Q1,444610,1023868589.8632491
Northern Region,Uttarakhand,247667,2020,Q1,440223,605930641.9620668
Northern Region,Uttarakhand,263153,2020,Q1,349982,585533642.285765
Northern Region,Uttarakhand,244713,2020,Q1,340753,804445654.1756821
Northern Region,Uttarakhand,263139,2020,Q1,321532,544499522.3794603
Northern Region,Uttarakhand,249403,2020,Q1,304921,490263979.9991224
Northern Region,Uttarakhand,248011,2020,Q1,201227,179433417.24228215
Northern Region,Uttarakhand,248171,2020,Q1,175134,241486120.37241974
Northern Region,Uttarakhand,248001,2020,Q2,1605883,3891229543.3291807
Northern Region,Uttarakhand,244713,2020,Q2,471851,1052070469.9201019
Northern Region,Uttarakhand,248008,2020,Q2,341551,739275137.6642387
Northern Region,Uttarakhand,263139,2020,Q2,334232,557525377.7941996
Northern Region,Uttarakhand,263153,2020,Q2,288730,462912349.8112438
Northern Region,Uttarakhand,249403,2020,Q2,286375,430000238.4739644
Northern Region,Uttarakhand,247667,2020,Q2,284383,532105253.2487458
Northern Region,Uttarakhand,248007,2020,Q2,248918,310496366.3759403
Northern Region,Uttarakhand,249404,2020,Q2,143734,244257971.28494924
Northern Region,Uttarakhand,247663,2020,Q2,139008,243142831.29643518
Northern Region,Uttarakhand,248001,2020,Q3,2312196,5346194976.125801
Northern Region,Uttarakhand,263139,2020,Q3,478339,891271820.2783679
Northern Region,Uttarakhand,249403,2020,Q3,429716,678299720.4778376
Northern Region,Uttarakhand,247667,2020,Q3,414830,821471037.015481
Northern Region,Uttarakhand,263153,2020,Q3,413798,732403830.4361044
Northern Region,Uttarakhand,248007,2020,Q3,343417,480602256.8820094
Northern Region,Uttarakhand,244713,2020,Q3,313065,641068625.4446155
Northern Region,Uttarakhand,248008,2020,Q3,228148,376165491.2637387
Northern Region,Uttarakhand,249404,2020,Q3,193597,346831700.96932405
Northern Region,Uttarakhand,248171,2020,Q3,186840,316719419.139507
Northern Region,Uttarakhand,248001,2020,Q4,2980891,6164829357.565722
Northern Region,Uttarakhand,263139,2020,Q4,756093,1375128405.0767896
Northern Region,Uttarakhand,263153,2020,Q4,650610,1149217734.2368836
Northern Region,Uttarakhand,247667,2020,Q4,640410,1252973386.9692411
Northern Region,Uttarakhand,249403,2020,Q4,614781,963656332.8249354
Northern Region,Uttarakhand,248007,2020,Q4,591940,767723394.4352678
Northern Region,Uttarakhand,244713,2020,Q4,442021,926947642.4677958
Northern Region,Uttarakhand,248008,2020,Q4,357756,557105103.2444804
Northern Region,Uttarakhand,248171,2020,Q4,315983,501860164.45772696
Northern Region,Uttarakhand,248011,2020,Q4,283661,315081221.4608587
Northern Region,Uttarakhand,248001,2021,Q1,5324869,9536164963.687986
Northern Region,Uttarakhand,248007,2021,Q1,898760,931471068.0328355
Northern Region,Uttarakhand,247667,2021,Q1,790377,1421817737.0153162
Northern Region,Uttarakhand,263139,2021,Q1,738439,1396588635.6091926
Northern Region,Uttarakhand,263153,2021,Q1,674116,1188275568.2860146
Northern Region,Uttarakhand,249403,2021,Q1,615179,994876424.6980692
Northern Region,Uttarakhand,244713,2021,Q1,491210,1036318146.992415
Northern Region,Uttarakhand,244715,2021,Q1,423297,937644596.4745378
Northern Region,Uttarakhand,248011,2021,Q1,404106,377608495.00893825
Northern Region,Uttarakhand,248008,2021,Q1,375730,574786906.7277427
Northern Region,Uttarakhand,248001,2021,Q2,6526556,11435673950.176699
Northern Region,Uttarakhand,263139,2021,Q2,839722,1498209768.4433851
Northern Region,Uttarakhand,263153,2021,Q2,782134,1234258997.9395392
Northern Region,Uttarakhand,247667,2021,Q2,757709,1455569594.8295226
Northern Region,Uttarakhand,248007,2021,Q2,733303,878279070.5895553
Northern Region,Uttarakhand,249403,2021,Q2,698461,1022598657.961485
Northern Region,Uttarakhand,244713,2021,Q2,606123,1211826812.413903
Northern Region,Uttarakhand,244715,2021,Q2,604455,1186549267.5837286
Northern Region,Uttarakhand,248008,2021,Q2,398490,627977919.4162813
Northern Region,Uttarakhand,248011,2021,Q2,365687,356464405.7934743
Northern Region,Uttarakhand,248001,2021,Q3,8324937,13319500529.675585
Northern Region,Uttarakhand,263139,2021,Q3,1135061,1963405156.1872885
Northern Region,Uttarakhand,263153,2021,Q3,1119202,1689387393.2978013
Northern Region,Uttarakhand,247667,2021,Q3,1090253,1899718712.2822504
Northern Region,Uttarakhand,248007,2021,Q3,1021010,1160293548.2029433
Northern Region,Uttarakhand,249403,2021,Q3,899627,1243013113.984358
Northern Region,Uttarakhand,244713,2021,Q3,827142,1556566800.6270976
Northern Region,Uttarakhand,244715,2021,Q3,704754,1305907407.9959831
Northern Region,Uttarakhand,248008,2021,Q3,549521,790813712.5951222
Northern Region,Uttarakhand,248171,2021,Q3,487961,722150745.6060579
Northern Region,Uttarakhand,248001,2021,Q4,11068155,18148561508.00067
Northern Region,Uttarakhand,248007,2021,Q4,1594982,1653716528.1909637
Northern Region,Uttarakhand,247667,2021,Q4,1517264,2582082698.6690764
Northern Region,Uttarakhand,263139,2021,Q4,1450665,2597625207.0774274
Northern Region,Uttarakhand,263153,2021,Q4,1405754,2136731014.722471
Northern Region,Uttarakhand,249403,2021,Q4,1069125,1460357226.576976
Northern Region,Uttarakhand,244713,2021,Q4,1018792,1979255277.945487
Northern Region,Uttarakhand,244715,2021,Q4,797540,1505453645.3570852
Northern Region,Uttarakhand,248008,2021,Q4,693641,1012191825.4144709
Northern Region,Uttarakhand,248171,2021,Q4,649033,958903387.162571
Northern Region,Uttarakhand,248001,2022,Q1,12852428,20277822711.230972
Northern Region,Uttarakhand,247667,2022,Q1,1721569,2790421609.1410284
Northern Region,Uttarakhand,263153,2022,Q1,1653115,2417325736.5014997
Northern Region,Uttarakhand,263139,2022,Q1,1596769,2768084716.3535624
Northern Region,Uttarakhand,248007,2022,Q1,1524305,1599171772.8646076
Northern Region,Uttarakhand,249403,2022,Q1,1221605,1627923296.575902
Northern Region,Uttarakhand,244713,2022,Q1,1083160,2081126520.8178434
Northern Region,Uttarakhand,248008,2022,Q1,747357,1062543734.7978785
Northern Region,Uttarakhand,244715,2022,Q1,726517,1332204209.22588
Northern Region,Uttarakhand,248171,2022,Q1,714839,1039451786.0124233
Northern Region,Uttarakhand,248001,2022,Q2,16099731,24063699804.410492
Northern Region,Uttarakhand,247667,2022,Q2,2232925,3308837040.1316605
Northern Region,Uttarakhand,263153,2022,Q2,2027566,2767356368.4109807
Northern Region,Uttarakhand,248007,2022,Q2,1967368,1948581310.226903
Northern Region,Uttarakhand,263139,2022,Q2,1947976,3113772494.133789
Northern Region,Uttarakhand,249403,2022,Q2,1455551,1812339835.087684
Northern Region,Uttarakhand,244713,2022,Q2,1265159,2335969960.641697
Northern Region,Uttarakhand,248008,2022,Q2,943245,1261819997.223985
Northern Region,Uttarakhand,249401,2022,Q2,933541,1601558580.552895
Northern Region,Uttarakhand,248171,2022,Q2,904171,1257492260.9619524
Northern Region,Uttarakhand,248001,2022,Q3,19127567,27902445785.856255
Northern Region,Uttarakhand,263139,2022,Q3,3019520,4554975862.678262
Northern Region,Uttarakhand,263153,2022,Q3,2116199,2820472984.914502
Northern Region,Uttarakhand,247667,2022,Q3,2097624,3066932041.076841
Northern Region,Uttarakhand,249401,2022,Q3,1945773,2807845699.2045984
Northern Region,Uttarakhand,248007,2022,Q3,1790626,1873791542.1330996
Northern Region,Uttarakhand,244713,2022,Q3,1558416,2578703123.013892
Northern Region,Uttarakhand,249403,2022,Q3,1491972,1749909963.533571
Northern Region,Uttarakhand,263148,2022,Q3,1143827,1829907196.2538972
Northern Region,Uttarakhand,248008,2022,Q3,975894,1239404731.5307622
Northern Region,Uttarakhand,248001,2022,Q4,27106793,41385899667.74322
Northern Region,Uttarakhand,263139,2022,Q4,2894460,4488892111.012866
Northern Region,Uttarakhand,263153,2022,Q4,2347467,3142585743.6650906
Northern Region,Uttarakhand,247667,2022,Q4,2285738,3392910201.8263783
Northern Region,Uttarakhand,248007,2022,Q4,2118003,2093683215.3964047
Northern Region,Uttarakhand,262405,2022,Q4,2030134,3131538963.06573
Northern Region,Uttarakhand,249401,2022,Q4,1892364,2877286256.291383
Northern Region,Uttarakhand,249403,2022,Q4,1627146,1909337264.5590348
Northern Region,Uttarakhand,247663,2022,Q4,1452971,2292070595.9702287
Northern Region,Uttarakhand,244713,2022,Q4,1428235,2523015588.8752556
Eastern Region,West Bengal,731101,2018,Q1,1764956,2366771285.7278423
Eastern Region,West Bengal,700009,2018,Q1,1390629,1851145374.4001179
Eastern Region,West Bengal,700156,2018,Q1,50034,73510280.36669578
Eastern Region,West Bengal,742213,2018,Q1,48824,15411483.60193361
Eastern Region,West Bengal,700091,2018,Q1,48144,70672938.55228977
Eastern Region,West Bengal,742135,2018,Q1,47390,18765930.135698356
Eastern Region,West Bengal,742224,2018,Q1,46028,15494181.913587485
Eastern Region,West Bengal,743251,2018,Q1,45281,35043656.814430445
Eastern Region,West Bengal,711104,2018,Q1,44250,45339477.61379559
Eastern Region,West Bengal,733128,2018,Q1,42431,9925190.12011727
Eastern Region,West Bengal,731101,2018,Q2,2134258,3697928407.6030483
Eastern Region,West Bengal,700009,2018,Q2,1473202,2566583723.725673
Eastern Region,West Bengal,722122,2018,Q2,95680,36220863.50259347
Eastern Region,West Bengal,733140,2018,Q2,92480,13696657.610545103
Eastern Region,West Bengal,700156,2018,Q2,80914,111233529.62644273
Eastern Region,West Bengal,733127,2018,Q2,77467,17863657.34095023
